title,trailer_url
"Birds, The (1963)","https://www.youtube.com/results?search_query=Birds,+The+(1963)+trailer"
Liar Liar (1997),https://www.youtube.com/results?search_query=Liar+Liar+(1997)+trailer
Romy and Michele's High School Reunion (1997),https://www.youtube.com/results?search_query=Romy+and+Michele's+High+School+Reunion+(1997)+trailer
"Truman Show, The (1998)","https://www.youtube.com/results?search_query=Truman+Show,+The+(1998)+trailer"
Half Baked (1998),https://www.youtube.com/results?search_query=Half+Baked+(1998)+trailer
Fear and Loathing in Las Vegas (1998),https://www.youtube.com/results?search_query=Fear+and+Loathing+in+Las+Vegas+(1998)+trailer
There's Something About Mary (1998),https://www.youtube.com/results?search_query=There's+Something+About+Mary+(1998)+trailer
Gremlins (1984),https://www.youtube.com/results?search_query=Gremlins+(1984)+trailer
Bambi (1942),https://www.youtube.com/results?search_query=Bambi+(1942)+trailer
Lady and the Tramp (1955),https://www.youtube.com/results?search_query=Lady+and+the+Tramp+(1955)+trailer
Peter Pan (1953),https://www.youtube.com/results?search_query=Peter+Pan+(1953)+trailer
Sleeping Beauty (1959),https://www.youtube.com/results?search_query=Sleeping+Beauty+(1959)+trailer
"Dark Crystal, The (1982)","https://www.youtube.com/results?search_query=Dark+Crystal,+The+(1982)+trailer"
St. Elmo's Fire (1985),https://www.youtube.com/results?search_query=St.+Elmo's+Fire+(1985)+trailer
"NeverEnding Story, The (1984)","https://www.youtube.com/results?search_query=NeverEnding+Story,+The+(1984)+trailer"
Edward Scissorhands (1990),https://www.youtube.com/results?search_query=Edward+Scissorhands+(1990)+trailer
"Producers, The (1968)","https://www.youtube.com/results?search_query=Producers,+The+(1968)+trailer"
Orgazmo (1997),https://www.youtube.com/results?search_query=Orgazmo+(1997)+trailer
"Waterboy, The (1998)","https://www.youtube.com/results?search_query=Waterboy,+The+(1998)+trailer"
You've Got Mail (1998),https://www.youtube.com/results?search_query=You've+Got+Mail+(1998)+trailer
Patch Adams (1998),https://www.youtube.com/results?search_query=Patch+Adams+(1998)+trailer
Varsity Blues (1999),https://www.youtube.com/results?search_query=Varsity+Blues+(1999)+trailer
She's All That (1999),https://www.youtube.com/results?search_query=She's+All+That+(1999)+trailer
10 Things I Hate About You (1999),https://www.youtube.com/results?search_query=10+Things+I+Hate+About+You+(1999)+trailer
"Little Shop of Horrors, The (1960)","https://www.youtube.com/results?search_query=Little+Shop+of+Horrors,+The+(1960)+trailer"
Detroit Rock City (1999),https://www.youtube.com/results?search_query=Detroit+Rock+City+(1999)+trailer
Boys Don't Cry (1999),https://www.youtube.com/results?search_query=Boys+Don't+Cry+(1999)+trailer
Bringing Out the Dead (1999),https://www.youtube.com/results?search_query=Bringing+Out+the+Dead+(1999)+trailer
Falling Down (1993),https://www.youtube.com/results?search_query=Falling+Down+(1993)+trailer
Robin Hood (1973),https://www.youtube.com/results?search_query=Robin+Hood+(1973)+trailer
"Girl, Interrupted (1999)","https://www.youtube.com/results?search_query=Girl,+Interrupted+(1999)+trailer"
Sister Act (1992),https://www.youtube.com/results?search_query=Sister+Act+(1992)+trailer
Wayne's World (1992),https://www.youtube.com/results?search_query=Wayne's+World+(1992)+trailer
"Beach, The (2000)","https://www.youtube.com/results?search_query=Beach,+The+(2000)+trailer"
Empire Records (1995),https://www.youtube.com/results?search_query=Empire+Records+(1995)+trailer
What Ever Happened to Baby Jane? (1962),https://www.youtube.com/results?search_query=What+Ever+Happened+to+Baby+Jane?+(1962)+trailer
"Virgin Suicides, The (1999)","https://www.youtube.com/results?search_query=Virgin+Suicides,+The+(1999)+trailer"
Bring It On (2000),https://www.youtube.com/results?search_query=Bring+It+On+(2000)+trailer
Pay It Forward (2000),https://www.youtube.com/results?search_query=Pay+It+Forward+(2000)+trailer
"Dude, Where's My Car? (2000)","https://www.youtube.com/results?search_query=Dude,+Where's+My+Car?+(2000)+trailer"
Saving Silverman (Evil Woman) (2001),https://www.youtube.com/results?search_query=Saving+Silverman+(Evil+Woman)+(2001)+trailer
Blow (2001),https://www.youtube.com/results?search_query=Blow+(2001)+trailer
"Knight's Tale, A (2001)","https://www.youtube.com/results?search_query=Knight's+Tale,+A+(2001)+trailer"
Legally Blonde (2001),https://www.youtube.com/results?search_query=Legally+Blonde+(2001)+trailer
Coming to America (1988),https://www.youtube.com/results?search_query=Coming+to+America+(1988)+trailer
Jay and Silent Bob Strike Back (2001),https://www.youtube.com/results?search_query=Jay+and+Silent+Bob+Strike+Back+(2001)+trailer
Zoolander (2001),https://www.youtube.com/results?search_query=Zoolander+(2001)+trailer
Shallow Hal (2001),https://www.youtube.com/results?search_query=Shallow+Hal+(2001)+trailer
"Royal Tenenbaums, The (2001)","https://www.youtube.com/results?search_query=Royal+Tenenbaums,+The+(2001)+trailer"
Orange County (2002),https://www.youtube.com/results?search_query=Orange+County+(2002)+trailer
"Mothman Prophecies, The (2002)","https://www.youtube.com/results?search_query=Mothman+Prophecies,+The+(2002)+trailer"
Death to Smoochy (2002),https://www.youtube.com/results?search_query=Death+to+Smoochy+(2002)+trailer
Panic Room (2002),https://www.youtube.com/results?search_query=Panic+Room+(2002)+trailer
"Ring, The (2002)","https://www.youtube.com/results?search_query=Ring,+The+(2002)+trailer"
"Hours, The (2002)","https://www.youtube.com/results?search_query=Hours,+The+(2002)+trailer"
How to Lose a Guy in 10 Days (2003),https://www.youtube.com/results?search_query=How+to+Lose+a+Guy+in+10+Days+(2003)+trailer
Old School (2003),https://www.youtube.com/results?search_query=Old+School+(2003)+trailer
Anger Management (2003),https://www.youtube.com/results?search_query=Anger+Management+(2003)+trailer
Charlie's Angels: Full Throttle (2003),https://www.youtube.com/results?search_query=Charlie's+Angels:+Full+Throttle+(2003)+trailer
School of Rock (2003),https://www.youtube.com/results?search_query=School+of+Rock+(2003)+trailer
Kindergarten Cop (1990),https://www.youtube.com/results?search_query=Kindergarten+Cop+(1990)+trailer
Starsky & Hutch (2004),https://www.youtube.com/results?search_query=Starsky+&+Hutch+(2004)+trailer
Band of Brothers (2001),https://www.youtube.com/results?search_query=Band+of+Brothers+(2001)+trailer
Dodgeball: A True Underdog Story (2004),https://www.youtube.com/results?search_query=Dodgeball:+A+True+Underdog+Story+(2004)+trailer
"Terminal, The (2004)","https://www.youtube.com/results?search_query=Terminal,+The+(2004)+trailer"
Anchorman: The Legend of Ron Burgundy (2004),https://www.youtube.com/results?search_query=Anchorman:+The+Legend+of+Ron+Burgundy+(2004)+trailer
Lemony Snicket's A Series of Unfortunate Events (2004),https://www.youtube.com/results?search_query=Lemony+Snicket's+A+Series+of+Unfortunate+Events+(2004)+trailer
Hotel Rwanda (2004),https://www.youtube.com/results?search_query=Hotel+Rwanda+(2004)+trailer
Jarhead (2005),https://www.youtube.com/results?search_query=Jarhead+(2005)+trailer
"Simpsons Movie, The (2007)","https://www.youtube.com/results?search_query=Simpsons+Movie,+The+(2007)+trailer"
Hancock (2008),https://www.youtube.com/results?search_query=Hancock+(2008)+trailer
Pineapple Express (2008),https://www.youtube.com/results?search_query=Pineapple+Express+(2008)+trailer
Role Models (2008),https://www.youtube.com/results?search_query=Role+Models+(2008)+trailer
"Curious Case of Benjamin Button, The (2008)","https://www.youtube.com/results?search_query=Curious+Case+of+Benjamin+Button,+The+(2008)+trailer"
"Hangover, The (2009)","https://www.youtube.com/results?search_query=Hangover,+The+(2009)+trailer"
Alice in Wonderland (2010),https://www.youtube.com/results?search_query=Alice+in+Wonderland+(2010)+trailer
Mortal Kombat (1995),https://www.youtube.com/results?search_query=Mortal+Kombat+(1995)+trailer
Natural Born Killers (1994),https://www.youtube.com/results?search_query=Natural+Born+Killers+(1994)+trailer
Singin' in the Rain (1952),https://www.youtube.com/results?search_query=Singin'+in+the+Rain+(1952)+trailer
Some Like It Hot (1959),https://www.youtube.com/results?search_query=Some+Like+It+Hot+(1959)+trailer
"Boot, Das (Boat, The) (1981)","https://www.youtube.com/results?search_query=Boot,+Das+(Boat,+The)+(1981)+trailer"
Cyrano de Bergerac (1990),https://www.youtube.com/results?search_query=Cyrano+de+Bergerac+(1990)+trailer
"Great Dictator, The (1940)","https://www.youtube.com/results?search_query=Great+Dictator,+The+(1940)+trailer"
Star Trek VI: The Undiscovered Country (1991),https://www.youtube.com/results?search_query=Star+Trek+VI:+The+Undiscovered+Country+(1991)+trailer
Evita (1996),https://www.youtube.com/results?search_query=Evita+(1996)+trailer
Starship Troopers (1997),https://www.youtube.com/results?search_query=Starship+Troopers+(1997)+trailer
Wag the Dog (1997),https://www.youtube.com/results?search_query=Wag+the+Dog+(1997)+trailer
Blade (1998),https://www.youtube.com/results?search_query=Blade+(1998)+trailer
Cube (1997),https://www.youtube.com/results?search_query=Cube+(1997)+trailer
Star Trek: Insurrection (1998),https://www.youtube.com/results?search_query=Star+Trek:+Insurrection+(1998)+trailer
Rambo III (1988),https://www.youtube.com/results?search_query=Rambo+III+(1988)+trailer
"Thin Red Line, The (1998)","https://www.youtube.com/results?search_query=Thin+Red+Line,+The+(1998)+trailer"
"Commitments, The (1991)","https://www.youtube.com/results?search_query=Commitments,+The+(1991)+trailer"
Sleepy Hollow (1999),https://www.youtube.com/results?search_query=Sleepy+Hollow+(1999)+trailer
Modern Times (1936),https://www.youtube.com/results?search_query=Modern+Times+(1936)+trailer
"Pink Panther, The (1963)","https://www.youtube.com/results?search_query=Pink+Panther,+The+(1963)+trailer"
Syriana (2005),https://www.youtube.com/results?search_query=Syriana+(2005)+trailer
Idiocracy (2006),https://www.youtube.com/results?search_query=Idiocracy+(2006)+trailer
Ace Ventura: When Nature Calls (1995),https://www.youtube.com/results?search_query=Ace+Ventura:+When+Nature+Calls+(1995)+trailer
Dumb & Dumber (Dumb and Dumber) (1994),https://www.youtube.com/results?search_query=Dumb+&+Dumber+(Dumb+and+Dumber)+(1994)+trailer
Ed Wood (1994),https://www.youtube.com/results?search_query=Ed+Wood+(1994)+trailer
Léon: The Professional (a.k.a. The Professional) (Léon) (1994),https://www.youtube.com/results?search_query=Léon:+The+Professional+(a.k.a.+The+Professional)+(Léon)+(1994)+trailer
"Mask, The (1994)","https://www.youtube.com/results?search_query=Mask,+The+(1994)+trailer"
Naked Gun 33 1/3: The Final Insult (1994),https://www.youtube.com/results?search_query=Naked+Gun+33+1/3:+The+Final+Insult+(1994)+trailer
Street Fighter (1994),https://www.youtube.com/results?search_query=Street+Fighter+(1994)+trailer
In the Name of the Father (1993),https://www.youtube.com/results?search_query=In+the+Name+of+the+Father+(1993)+trailer
Dead Man (1995),https://www.youtube.com/results?search_query=Dead+Man+(1995)+trailer
Platoon (1986),https://www.youtube.com/results?search_query=Platoon+(1986)+trailer
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)","https://www.youtube.com/results?search_query=Good,+the+Bad+and+the+Ugly,+The+(Buono,+il+brutto,+il+cattivo,+Il)+(1966)+trailer"
Once Upon a Time in America (1984),https://www.youtube.com/results?search_query=Once+Upon+a+Time+in+America+(1984)+trailer
Raging Bull (1980),https://www.youtube.com/results?search_query=Raging+Bull+(1980)+trailer
Unforgiven (1992),https://www.youtube.com/results?search_query=Unforgiven+(1992)+trailer
Cape Fear (1991),https://www.youtube.com/results?search_query=Cape+Fear+(1991)+trailer
Scream (1996),https://www.youtube.com/results?search_query=Scream+(1996)+trailer
Donnie Brasco (1997),https://www.youtube.com/results?search_query=Donnie+Brasco+(1997)+trailer
Amistad (1997),https://www.youtube.com/results?search_query=Amistad+(1997)+trailer
Scream 2 (1997),https://www.youtube.com/results?search_query=Scream+2+(1997)+trailer
"Spanish Prisoner, The (1997)","https://www.youtube.com/results?search_query=Spanish+Prisoner,+The+(1997)+trailer"
Zero Effect (1998),https://www.youtube.com/results?search_query=Zero+Effect+(1998)+trailer
Lethal Weapon 4 (1998),https://www.youtube.com/results?search_query=Lethal+Weapon+4+(1998)+trailer
Lethal Weapon (1987),https://www.youtube.com/results?search_query=Lethal+Weapon+(1987)+trailer
"Negotiator, The (1998)","https://www.youtube.com/results?search_query=Negotiator,+The+(1998)+trailer"
Police Academy 5: Assignment: Miami Beach (1988),https://www.youtube.com/results?search_query=Police+Academy+5:+Assignment:+Miami+Beach+(1988)+trailer
Pale Rider (1985),https://www.youtube.com/results?search_query=Pale+Rider+(1985)+trailer
"Lock, Stock & Two Smoking Barrels (1998)","https://www.youtube.com/results?search_query=Lock,+Stock+&+Two+Smoking+Barrels+(1998)+trailer"
Three Kings (1999),https://www.youtube.com/results?search_query=Three+Kings+(1999)+trailer
Random Hearts (1999),https://www.youtube.com/results?search_query=Random+Hearts+(1999)+trailer
"Fistful of Dollars, A (Per un pugno di dollari) (1964)","https://www.youtube.com/results?search_query=Fistful+of+Dollars,+A+(Per+un+pugno+di+dollari)+(1964)+trailer"
"Insider, The (1999)","https://www.youtube.com/results?search_query=Insider,+The+(1999)+trailer"
Man on the Moon (1999),https://www.youtube.com/results?search_query=Man+on+the+Moon+(1999)+trailer
Papillon (1973),https://www.youtube.com/results?search_query=Papillon+(1973)+trailer
Scent of a Woman (1992),https://www.youtube.com/results?search_query=Scent+of+a+Woman+(1992)+trailer
Dog Day Afternoon (1975),https://www.youtube.com/results?search_query=Dog+Day+Afternoon+(1975)+trailer
Grumpy Old Men (1993),https://www.youtube.com/results?search_query=Grumpy+Old+Men+(1993)+trailer
Romeo Must Die (2000),https://www.youtube.com/results?search_query=Romeo+Must+Die+(2000)+trailer
Misery (1990),https://www.youtube.com/results?search_query=Misery+(1990)+trailer
"Outlaw Josey Wales, The (1976)","https://www.youtube.com/results?search_query=Outlaw+Josey+Wales,+The+(1976)+trailer"
"Guns of Navarone, The (1961)","https://www.youtube.com/results?search_query=Guns+of+Navarone,+The+(1961)+trailer"
For a Few Dollars More (Per qualche dollaro in più) (1965),https://www.youtube.com/results?search_query=For+a+Few+Dollars+More+(Per+qualche+dollaro+in+più)+(1965)+trailer
"Road Warrior, The (Mad Max 2) (1981)","https://www.youtube.com/results?search_query=Road+Warrior,+The+(Mad+Max+2)+(1981)+trailer"
Serpico (1973),https://www.youtube.com/results?search_query=Serpico+(1973)+trailer
"Me, Myself & Irene (2000)","https://www.youtube.com/results?search_query=Me,+Myself+&+Irene+(2000)+trailer"
Hollow Man (2000),https://www.youtube.com/results?search_query=Hollow+Man+(2000)+trailer
"Legend of Drunken Master, The (Jui kuen II) (1994)","https://www.youtube.com/results?search_query=Legend+of+Drunken+Master,+The+(Jui+kuen+II)+(1994)+trailer"
Vertical Limit (2000),https://www.youtube.com/results?search_query=Vertical+Limit+(2000)+trailer
